StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ConsentForm,DateofConsent,Prolific,AttentionCheck1,Rewrite1,Analysis1,Interpretation1,Confidence1,IsTrue1,Remove1,Rewrite2,Analysis2,Interpretation2,Confidence2,IsTrue2,Remove2,Rewrite3,Analysis3,Interpretation3,Confidence3,IsTrue3,Remove3,Rewrite4,Analysis4,Interpretation4,Confidence4,IsTrue4,Remove4,Rewrite5,Analysis5,Interpretation5,Confidence5,IsTrue5,Remove5,Rewrite6,Analysis6,Interpretation6,Confidence6,IsTrue6,Remove6,Rewrite7,Analysis7,Interpretation7,Confidence7,IsTrue7,Remove7,Rewrite8,Analysis8,Interpretation8,Confidence8,IsTrue8,Remove8,Rewrite9,Analysis9,Interpretation9,Confidence9,IsTrue9,Remove9,Rewrite10,Interpretation10,Confidence10,IsTrue10,Remove10,Rewrite11,Interpretation11,Confidence11,IsTrue11,Remove11,Rewrite12,Interpretation12,Confidence12,IsTrue12,Remove12,Rewrite13,Interpretation13,Confidence13,IsTrue13,Remove13,Rewrite14,Interpretation14,Confidence14,IsTrue14,Remove14,Rewrite15,Interpretation15,Confidence15,IsTrue15,Remove15,Rewrite16,Interpretation16,Confidence16,IsTrue16,Remove16,Rewrite17,Interpretation17,Confidence17,IsTrue17,Remove17,Rewrite18,Interpretation18,Confidence18,IsTrue18,Remove18,Rewrite19,Interpretation19,Confidence19,IsTrue19,Remove19,Rewrite20,Interpretation20,Confidence20,IsTrue20,Remove20,Police1,Police2,Police3,Gender,Age,Race,Country,NativeLanguage,ExposedtoEng,OtherLanguages,EngFrequency,PotentialConflicts,PotentialConflicts_1_TEXT,Seriousness,QuietEnvironment,Distracted,CommentFeedback,CommentFeedback,PROLIFIC_PID
2/16/25 18:52,2/16/25 18:58,0,75.236.54.59,100,393,1,2/16/25 18:58,R_6S5YgZ2XOECERq0,,,,,36.0383,-115.1446,anonymous,EN,1,2/16/25,66744822576b11d40628191b,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All individuals have the right to shelter in extreme conditions.,2,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,41,1,1,English,0,None,100%,2,,4,1,2,NA,"This was interesting, I would have never thought of the sentences in the other ways that were presented vs what I initially read it as.",66744822576b11d40628191b
2/16/25 18:46,2/16/25 18:59,0,69.202.135.31,100,784,1,2/16/25 18:59,R_7U3LtsABqnOE3Yn,,,,,40.8527,-73.9383,anonymous,EN,1,2/16/25,632d575fb9a661c22efab513,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A neat library that is being needed for the education of Motivated students, the right of students to access and study materials, much not be limited.",1,7,3,3,,,,,,,,,,,2,2,1,1,34,2,1,English,age 3 of learning English.,Spanish of being in the Dominican Republic at age 4,I use English almost all the same.,2,,4,1,2,NA,NA,632d575fb9a661c22efab513
2/16/25 18:50,2/16/25 18:59,0,47.177.10.147,100,520,1,2/16/25 18:59,R_77pidPxkRtLCSOZ,,,,,33.707,-117.0845,anonymous,EN,1,2/16/25,66b3f6be51a31f79ebc6687b,3,,,,,,,Do not disrupt the orchard maintenance conducted by farmers. The fruit is a necessary part of the community food supply.,Always,2,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,64,1,1,English,0,none,100%,2,,4,1,2,NA,NA,66b3f6be51a31f79ebc6687b
2/16/25 18:49,2/16/25 19:00,0,72.95.103.224,100,676,1,2/16/25 19:00,R_3vaBkMKxKyrYqYh,,,,,42.7345,-71.3245,anonymous,EN,1,2/16/25,67abf16fc4b77f9c45ef86a3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A sundial should be used to track and measure time, and not be played with unnecessarily.",Always,2,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,33,1,1,English,0,N/A,100%,2,,4,2,2,N/A,N/A,67abf16fc4b77f9c45ef86a3
2/16/25 18:49,2/16/25 19:00,0,68.92.100.201,100,642,1,2/16/25 19:00,R_6KR2VvjObalSRrj,,,,,31.5791,-84.2138,anonymous,EN,1,2/16/25,656de95d96d9c1b0bfa2ba83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food security means you can have access to food when needed from a great supply that is in stock.,2,6,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,72,2,1,English,0,0,100,2,,4,1,2,NA,no,656de95d96d9c1b0bfa2ba83
2/16/25 18:48,2/16/25 19:01,0,172.56.3.60,100,784,1,2/16/25 19:01,R_5OvAWsDDJHK6vFn,,,,,39.0157,-77.0085,anonymous,EN,1,2/16/25,6784b30f53480442d02d21b8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A carefully placed weather vane is necessary for the prediction of shifting winds and so meteorologist can monitor weather conditions so it shouldn't be constrained. ,2,5,1,1,2,2,2,2,53,2,1,English ,0,N/a,100%,2,,4,1,2,Na,Na,6784b30f53480442d02d21b8
2/16/25 18:54,2/16/25 19:01,0,35.146.241.115,100,452,1,2/16/25 19:01,R_5KmaG7Z3cCLxXdH,,,,,29.5654,-98.2245,anonymous,EN,1,2/16/25,6738e6272f20af56c0e2023b,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A telescope that is set correctly is needed for researching astronomics & gathering data must not be stopped.,2,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,47,1,1,English,0,none,100%,2,,4,1,2,NA,NA,6738e6272f20af56c0e2023b
2/16/25 18:43,2/16/25 19:02,0,107.130.25.20,100,1105,1,2/16/25 19:02,R_13ZRNAdZcxuAgtZ,,,,,28.4538,-81.4674,anonymous,EN,1,2/16/25,5c20565870d93a00011f9153,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,People need to build safe shelter to protect themselves and others.,2,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,55,2,1,English,0,None,100%,2,,4,1,2,NA,NA,5c20565870d93a00011f9153
2/16/25 18:57,2/16/25 19:02,0,174.227.83.117,100,300,1,2/16/25 19:02,R_5oQToeREGRG2Wbc,,,,,34.0456,-118.2694,anonymous,EN,1,2/16/25,5bb58e338f3bd70001e5df57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"being necessary for the survival of stranded travelers, a well-insulated shelter should not be denied the right of individuals to seek and maintain refuge",2,5,3,3,,,,,,,,,,,,,,,,,,,,,2,2,1,1,47,1,1,english,0,none,100%,2,,4,1,2,NA,NA,5bb58e338f3bd70001e5df57
2/16/25 18:54,2/16/25 19:03,0,74.215.202.61,100,536,1,2/16/25 19:03,R_5fOgZcNjLV1ej4Q,,,,,39.4025,-84.522,anonymous,EN,1,2/16/25,6698562e44e4613d7e01dd9f,3,,,,,,,,,,,,,"A strategically built fire gives individuals the ability to generate warmth, prepare food, and is necessary for survival in harsh climates. ",Always,2,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,50,1,1,English,0,none,100%,2,,4,1,2,na,na,6698562e44e4613d7e01dd9f
2/16/25 18:53,2/16/25 19:03,0,45.47.240.63,100,587,1,2/16/25 19:03,R_5wm93e7pvE4Hmp3,,,,,42.1471,-75.8816,anonymous,EN,1,2/16/25,611ef268c52ff16f704cebd2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A consistently monitored weather station must not be restricted since it predicts dangerous storms and it is the access point to all vital weather information.,2,6,3,3,,,,,,,,,,,,,,,,2,2,1,2,26,1,1,English,0,American Sign Language,85,2,,4,1,2,NA,NA,611ef268c52ff16f704cebd2
2/16/25 18:53,2/16/25 19:03,0,161.8.163.228,100,590,1,2/16/25 19:03,R_5DtFWeWoirPR0Vr,,,,,37.751,-97.822,anonymous,EN,1,2/17/25,67ad0cc9f3a3feb73e22852d,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"To keep great art safe and share it with everyone, we need to support the people who 
 take it up to themselves to care for it.",Not  Always,2,7,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,22,1,1,English,0,None,100%,2,,4,1,2,NA,NA,67ad0cc9f3a3feb73e22852d
2/16/25 18:57,2/16/25 19:03,0,68.4.5.138,100,356,1,2/16/25 19:03,R_7LLSS410VINZySd,,,,,33.6128,-117.6622,anonymous,EN,1,2/16//25,5f13863cc6197238777ba81e,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Communities have the right to clean water delivered by aqueduct,2,5,1,3,,,,,,2,2,1,1,40,6,1,English,0,"Spanish, 4 / 25",75,2,,1,1,2,NA,NA,5f13863cc6197238777ba81e
2/16/25 18:51,2/16/25 19:04,0,73.216.102.36,100,768,1,2/16/25 19:04,R_616q6K0gek3oWI6,,,,,39.1876,-78.1857,anonymous,EN,1,2/16/25,66bd588d1e393c5c554fe1b7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The ability for botanists to study and cultivate species, a thoughtfully designed garden must not be impeded.",2,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,32,1,1,English ,0,0,100%,2,,4,1,2,NA,Great study!,66bd588d1e393c5c554fe1b7
2/16/25 18:55,2/16/25 19:04,0,65.130.230.138,100,567,1,2/16/25 19:04,R_7uQFluCJVYfv4WK,,,,,40.6236,-111.9679,anonymous,EN,1,2/16/25,664d007ffa79b991ebfea9db,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A marketplace is vital for the exchange of goods and services; thus, it should not be hindered or overly regulated.",Ambiguous,2,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,23,1,1,English,0,None,100%,2,,4,1,2,NA,NA,664d007ffa79b991ebfea9db
2/16/25 18:53,2/16/25 19:04,0,73.41.237.175,100,711,1,2/16/25 19:04,R_5nF239bHGpCpj3j,,,,,37.2972,-120.4639,anonymous,EN,1,2/16/25,65cafc044dad581868f41740,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A well-organized library is necessry for eager students education and for the right of learners to access study materials as well as it not being restricted.,2,7,1,5,,,,,,,,,,,2,2,1,2,32,2,1,English,1,N/A,100%,2,,4,1,2,N/A,N/A,65cafc044dad581868f41740
2/16/25 18:58,2/16/25 19:05,0,76.121.56.109,100,388,1,2/16/25 19:05,R_6wFxQZnOG4QEuZz,,,,,47.8948,-122.2031,anonymous,EN,1,2/16/25,6604918d733e69086005705f,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keeping a precise sundial is necessary for tracking time.,Not Always,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,49,4,1,English,0,None,100%,2,,4,1,2,NA,NA,6604918d733e69086005705f
2/16/25 18:57,2/16/25 19:05,0,173.24.123.217,100,452,1,2/16/25 19:05,R_6rBvnGYXV1JRUka,,,,,41.7136,-93.6221,anonymous,EN,1,2/16/25,6717f118f148b7f16572a789,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It shouldnt be hard for the weatherman to monitor and report the weather conditions because of the monitoring equipment they are using. ,2,3,3,3,2,2,1,2,34,1,1,English ,0,Just English ,100%,2,,4,1,2,NA,NA,6717f118f148b7f16572a789
2/16/25 19:01,2/16/25 19:06,0,76.84.37.87,100,270,1,2/16/25 19:06,R_7dnhh5vtCqIhUcB,,,,,40.7869,-96.6962,anonymous,EN,1,2/16/25,5484949efdf99b0379939cc6,3,,,,,,,,,,,,,,,,,,,,,,,,,Building a good dam for flood prevention must not be stopped.,Ambiguous,2,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,40,1,1,English,0,None,100%,2,,4,1,2,NA,NA,5484949efdf99b0379939cc6
2/16/25 18:57,2/16/25 19:06,0,108.92.163.193,100,485,1,2/16/25 19:06,R_5Du0Zfxp7qM6WXJ,,,,,34.0344,-84.6002,anonymous,EN,1,2/16/25,63af62a1d6cc4166b7a6e646,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A precisely calibrated sundial should not be interfered with because it's necessary for timekeeping.,Not Always,2,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,68,1,1,English,0,none,100%,2,,4,1,2,NA,NA,63af62a1d6cc4166b7a6e646
2/16/25 18:56,2/16/25 19:06,0,24.245.137.139,100,591,1,2/16/25 19:06,R_7rrGfKZHzxCUhTI,,,,,33.4085,-94.1819,anonymous,EN,1,2/16/25,665646f8255ae91eecc6d08c,3,"A well-kept archive is crucial for maintaining history, and people should have the right to access and keeps records freely ",Ambiguous,2,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,21,2,1,English,5,n/a,100%,2,,4,1,2,na,na,665646f8255ae91eecc6d08c
2/16/25 18:57,2/16/25 19:07,0,24.116.35.45,100,567,1,2/16/25 19:07,R_63eOywme99bbWOv,,,,,43.5553,-111.8922,anonymous,EN,1,2/16/25,65d966630f28e942c3d118f8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A road that is well made should be maintained as it is important for both traveling and transporting goods.,Not Always,2,6,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,32,1,1,English,0,None,100%,2,,4,1,2,NA,NA,65d966630f28e942c3d118f8
2/16/25 19:01,2/16/25 19:07,0,172.59.226.30,100,348,1,2/16/25 19:07,R_1Wj4urYR0yWgjVn,,,,,39.6876,-104.9103,anonymous,EN,1,2/16/25,67ad56ebda8ab6b3b3decc7f,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The access of individuals to a well-supplied food reserve, which is necessary for food security, must not be denied.",2,6,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,31,1,1,English,0,n/a,100%,2,,4,1,2,NA,NA,67ad56ebda8ab6b3b3decc7f
2/16/25 18:59,2/16/25 19:08,0,65.182.239.30,100,508,1,2/16/25 19:08,R_55ua2sDERGvpijt,,,,,45.2525,-122.6824,anonymous,EN,1,2/16/25,668b3d959d20b42404b61404,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properly placed weathervanes are necessary for the prediction of shifting winds along with not constraining the ability of meteorologists to monitor weather conditions.,2,3,1,5,2,2,1,1,43,1,1,English ,0,None ,100%,2,,4,1,2,NA,NA,668b3d959d20b42404b61404
2/16/25 19:04,2/16/25 19:08,0,73.93.34.127,100,238,1,2/16/25 19:08,R_50Pt8X8txSt2e8T,,,,,37.4651,-122.143,anonymous,EN,1,2/16/25,650d90ebf26334f992c31579,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"For safety reasons, lighthouses must be keep maintained ",2,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,42,6,1,English,5,Spanish,70,2,,4,1,2,NA,I enjoyed the study,650d90ebf26334f992c31579
2/16/25 19:04,2/16/25 19:08,0,47.211.132.40,100,223,1,2/16/25 19:08,R_1EHthnNQ0eLk4uq,,,,,31.2232,-92.3203,anonymous,EN,1,2/16/25,63d7c04f8564f5fa3b1dcd17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A road for commerce should not be blocked.,Not Always,2,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,28,1,1,English,0,"Korean, 25, Weekly",95,2,,4,1,2,NA,NA,63d7c04f8564f5fa3b1dcd17
2/16/25 19:00,2/16/25 19:08,0,73.32.83.67,100,452,1,2/16/25 19:08,R_6fEGxvmMQ0Vrqa5,,,,,29.7008,-95.1961,anonymous,EN,1,2/16/25,668df2df62a5eb1efb228cf5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curators that preserve artistic master pieces that are significant to a culture's heritage is something that should be praised.,Ambiguous,2,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,22,3,1,Spanish,1,2,90,2,,4,1,2,NA,NA,668df2df62a5eb1efb228cf5
2/16/25 19:03,2/16/25 19:08,0,38.39.5.134,100,322,1,2/16/25 19:08,R_6KV1SsBz0WA7oEV,,,,,34.3625,-89.5273,anonymous,EN,1,16-Feb-25,6789dc31672d7341ef3acadf,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A telescope that is necessary for advancing science, must be stopped. ",2,5,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,20,1,1,English,0,none ,100%,2,,4,1,2,NA,NA,6789dc31672d7341ef3acadf
2/16/25 19:03,2/16/25 19:08,0,35.144.68.171,100,285,1,2/16/25 19:08,R_6JRDOd4qBbQRpx3,,,,,38.662,-90.2889,anonymous,EN,1,2/16/25,6431fa7dd113eda38603cabc,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A well protected shelter should be necessary for those seeking refuge and without denial. ,2,6,1,1,,,,,,,,,,,,,,,,,,,,,2,2,1,1,25,4,1,English,0,"I was only taught English growing up. However, my parents spoke filipino. I was never formally taught the language and I never gave the time or effort to do so. However, I believe the fact that my parents spoke filipino most of my childhood had an impact on my language development. ",I only speak English.,2,,4,1,2,NA,NA,6431fa7dd113eda38603cabc
2/16/25 19:03,2/16/25 19:09,0,73.2.180.193,100,344,1,2/16/25 19:09,R_6jd4U2h1IIf07T3,,,,,32.3204,-90.2465,anonymous,EN,1,2/16/25,6670d80e8898f23362c7ad0e,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In order to improve the education of the students, the library must remain organized and readily available.",2,7,3,5,,,,,,,,,,,2,2,1,2,21,2,1,English,0,NA,100,2,,4,1,2,NA,NA,6670d80e8898f23362c7ad0e
2/16/25 19:01,2/16/25 19:09,0,172.56.105.64,100,474,1,2/16/25 19:09,R_1rBN6uiIbjIxMf8,,,,,47.5364,-122.278,anonymous,EN,1,021625,5bf87b7668eda600012c5a11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appropriate, safe housing to shelter from the elements and feel safe in is a must. ",1,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,35,1,1,English ,0,"Spanish - age 0. I use for simple, straightforward interactions with Spanish speakers but I am not fluent. ",99%,2,,4,1,1,NA,NA,5bf87b7668eda600012c5a11
2/16/25 19:07,2/16/25 19:10,0,35.144.76.12,100,188,1,2/16/25 19:10,R_6VYNzyfGO21DpgR,,,,,38.4998,-90.465,anonymous,EN,1,2/16/25,581b738a930a280001062c6a,3,,,,,,,,,,,,,,,,,,,Cultural traditions passed down through generations will never disappear. ,Ambiguous,2,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,38,1,1,English,0,None,100%,2,,4,1,2,NA,Na,581b738a930a280001062c6a
2/16/25 19:06,2/16/25 19:10,0,24.14.232.253,100,291,1,2/16/25 19:10,R_7cuZVcFx9cNjjQf,,,,,41.8783,-87.6907,anonymous,EN,1,2/16/25,666dcf9e65e2ab4ebd4cf32d,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Due to its necessity for trade, travel, and the ability of merchants and travelers to move goods, a road should be well paved and not obstructed.",Not Always,2,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,24,1,1,English,0,"I know some Mandarin. I started learning when I was thirteen, and I use it somewhat frequently.",100%,2,,4,1,2,NA,NA,666dcf9e65e2ab4ebd4cf32d
2/16/25 19:04,2/16/25 19:11,0,174.107.177.3,100,398,1,2/16/25 19:11,R_5jpTCL0zB97eFBm,,,,,34.1847,-79.7704,anonymous,EN,1,2/16/25,5ef55b1c3395621b627d3ae9,3,,,,,,,,,,,,,Fire building is a survival skill everyone should know. ,Ambiguous,2,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,55,1,1,English ,0,None,100,2,,4,1,2,NA,NA,5ef55b1c3395621b627d3ae9
2/16/25 19:05,2/16/25 19:11,0,70.95.22.45,100,323,1,2/16/25 19:11,R_7Fh5JYtw4KQeJ3j,,,,,32.9164,-117.1393,anonymous,EN,1,2/16/25,6459b8128544c7f22edba161,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A well-placed weathervane helps meteorologists tell weather accurately.,2,6,3,6,2,2,1,1,36,1,1,English,0,None,100%,2,,4,1,2,NA,NA,6459b8128544c7f22edba161
2/16/25 19:05,2/16/25 19:11,0,68.81.204.122,100,371,1,2/16/25 19:11,R_5dneJfRKqcDbQIz,,,,,39.9597,-75.1995,anonymous,EN,1,2/16/25,5eecec23f0bc7e0bd9684089,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We must not restrict hive-owners from maintaining their beehives.,2,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,28,1,1,English,0,None,100%,2,,4,1,2,NA,NA,5eecec23f0bc7e0bd9684089
2/16/25 19:04,2/16/25 19:11,0,75.209.167.58,100,391,1,2/16/25 19:11,R_1N1wZ3xcUZpPIPL,,,,,41.892,-87.6416,anonymous,EN,1,16-Feb-25,6645755c72f71662e832dfb8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"It is important no one enter the garden, as it is designed to preserve rare plants and allow botanists to study and cultivate plant species.",2,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,29,1,1,English,0,None,100%,2,,4,1,2,NA,NA,6645755c72f71662e832dfb8
2/16/25 19:05,2/16/25 19:11,0,98.97.19.4,100,387,1,2/16/25 19:11,R_1pfe2ixgeIXmFB1,,,,,40.7126,-74.0066,anonymous,EN,1,2/16/25,5c3ebb97b3369c0001a94fea,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properly organized marketplaces must not be restricted because they are necessary for economic exchange.,Always,2,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,39,1,1,English,0,0,100%,2,,4,1,2,NA,NA,5c3ebb97b3369c0001a94fea
2/16/25 19:07,2/16/25 19:11,0,70.110.162.167,100,274,1,2/16/25 19:11,R_1pW4Ymveqmyn1Pt,,,,,39.7384,-75.6656,anonymous,EN,1,2/16/25,66953383fd8705b2cc307420,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A reserve of food for people that are in need should not be denied.,2,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,21,1,1,English,0,None,100%,2,,4,1,2,NA,NA,66953383fd8705b2cc307420
2/16/25 19:05,2/16/25 19:11,0,98.237.121.207,100,368,1,2/16/25 19:11,R_7ZJLCZJuB5pMZ4E,,,,,39.9552,-76.6653,anonymous,EN,1,2/16/25,5baa42a9c0a8c000014bee5c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In times of emergency, no one can be refused a safe place.",2,5,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,43,1,1,English,0,0,100,2,,4,1,2,NA,NA,5baa42a9c0a8c000014bee5c
